,year,month,date,date_in_Fraction,daily total sunspot number,daily std dev,number of stations,definitive/provisional marker
6054,2013,7,30,2013.577,89,4.8,17,0
6055,2013,7,31,2013.579,103,6.4,21,0
6056,2013,8,1,2013.582,96,4.8,21,0
6057,2013,8,2,2013.585,114,6.7,22,0
6058,2013,8,3,2013.588,107,6.6,19,0
6059,2013,8,4,2013.59,86,6.4,20,0
6060,2013,8,5,2013.593,82,5.6,21,0
6061,2013,8,6,2013.596,71,5.9,18,0
6062,2013,8,7,2013.599,86,8.4,16,0
6063,2013,8,8,2013.601,89,7.2,18,0
6064,2013,8,9,2013.604,64,4.8,18,0
6065,2013,8,10,2013.607,72,4.8,18,0
6066,2013,8,11,2013.61,81,4.1,18,0
6067,2013,8,12,2013.612,90,6.2,19,0
6068,2013,8,13,2013.615,108,7.4,19,0
6069,2013,8,14,2013.618,108,8.6,17,0
6070,2013,8,15,2013.621,124,11.9,16,0
6071,2013,8,16,2013.623,96,5.8,18,0
6072,2013,8,17,2013.626,100,6.6,18,0
6073,2013,8,18,2013.629,110,8.2,16,0
6074,2013,8,19,2013.632,134,7.5,19,0
6075,2013,8,20,2013.634,129,6.9,19,0
6076,2013,8,21,2013.637,146,6.0,19,0
6077,2013,8,22,2013.64,139,7.3,20,0
6078,2013,8,23,2013.642,138,10.8,18,0
6079,2013,8,24,2013.645,78,7.0,11,0
6080,2013,8,25,2013.648,50,4.1,11,0
6081,2013,8,26,2013.651,43,4.1,16,0
6082,2013,8,27,2013.653,56,4.0,22,0
6083,2013,8,28,2013.656,50,2.8,18,0
6084,2013,8,29,2013.659,53,2.2,17,0
6085,2013,8,30,2013.662,71,5.3,21,0
6086,2013,8,31,2013.664,74,7.2,20,0
6087,2013,9,1,2013.667,74,4.9,14,0
6088,2013,9,2,2013.67,90,4.8,17,0
6089,2013,9,3,2013.673,72,3.2,16,0
6090,2013,9,4,2013.675,78,5.3,16,0
6091,2013,9,5,2013.678,65,4.2,18,0
6092,2013,9,6,2013.681,49,2.6,19,0
6093,2013,9,7,2013.684,37,5.4,9,0
6094,2013,9,8,2013.686,25,4.1,14,0
6095,2013,9,9,2013.689,13,1.6,16,0
6096,2013,9,10,2013.692,18,2.7,18,0
6097,2013,9,11,2013.695,60,9.2,13,0
6098,2013,9,12,2013.697,52,8.5,16,0
6099,2013,9,13,2013.7,37,4.9,13,0
6100,2013,9,14,2013.703,25,2.9,10,0
6101,2013,9,15,2013.705,13,0.6,13,0
6102,2013,9,16,2013.708,25,2.1,12,0
6103,2013,9,17,2013.711,52,10.7,16,0
6104,2013,9,18,2013.714,63,3.4,15,0
6105,2013,9,19,2013.716,63,5.1,15,0
6106,2013,9,20,2013.719,90,5.3,16,0
6107,2013,9,21,2013.722,77,4.0,14,0
6108,2013,9,22,2013.725,79,7.6,10,0
6109,2013,9,23,2013.727,72,5.4,15,0
6110,2013,9,24,2013.73,65,5.0,16,0
6111,2013,9,25,2013.733,71,7.2,16,0
6112,2013,9,26,2013.736,54,6.2,12,0
6113,2013,9,27,2013.738,63,6.2,18,0
6114,2013,9,28,2013.741,56,3.9,16,0
6115,2013,9,29,2013.744,43,3.3,16,0
6116,2013,9,30,2013.747,53,5.0,17,0
6117,2013,10,1,2013.749,48,4.2,15,0
6118,2013,10,2,2013.752,60,4.7,15,0
6119,2013,10,3,2013.755,68,4.7,16,0
6120,2013,10,4,2013.758,79,4.5,11,0
6121,2013,10,5,2013.76,57,3.8,6,0
6122,2013,10,6,2013.763,47,3.9,13,0
6123,2013,10,7,2013.766,73,6.9,18,0
6124,2013,10,8,2013.768,96,9.2,16,0
6125,2013,10,9,2013.771,106,6.3,9,0
6126,2013,10,10,2013.774,120,6.8,14,0
6127,2013,10,11,2013.777,122,8.6,12,0
6128,2013,10,12,2013.779,112,4.8,16,0
6129,2013,10,13,2013.782,132,6.7,9,0
6130,2013,10,14,2013.785,128,8.8,13,0
6131,2013,10,15,2013.788,128,9.6,13,0
6132,2013,10,16,2013.79,119,11.0,13,0
6133,2013,10,17,2013.793,146,10.0,17,0
6134,2013,10,18,2013.796,155,9.5,12,0
6135,2013,10,19,2013.799,130,7.6,16,0
6136,2013,10,20,2013.801,114,7.5,10,0
6137,2013,10,21,2013.804,128,9.1,16,0
6138,2013,10,22,2013.807,118,10.0,15,0
6139,2013,10,23,2013.81,124,11.4,10,0
6140,2013,10,24,2013.812,144,11.3,15,0
6141,2013,10,25,2013.815,138,11.9,10,0
6142,2013,10,26,2013.818,132,8.8,16,0
6143,2013,10,27,2013.821,148,7.8,13,0
6144,2013,10,28,2013.823,147,6.4,16,0
6145,2013,10,29,2013.826,150,10.2,13,0
6146,2013,10,30,2013.829,146,7.9,16,0
6147,2013,10,31,2013.832,130,8.6,17,0
6148,2013,11,1,2013.834,106,8.9,9,0
6149,2013,11,2,2013.837,101,4.1,6,0
6150,2013,11,3,2013.84,123,7.2,11,0
6151,2013,11,4,2013.842,128,10.8,7,0
6152,2013,11,5,2013.845,122,4.8,11,0
6153,2013,11,6,2013.848,145,5.9,7,0
6154,2013,11,7,2013.851,166,12.3,6,0
6155,2013,11,8,2013.853,142,11.4,11,0
6156,2013,11,9,2013.856,104,6.9,15,0
6157,2013,11,10,2013.859,101,6.8,15,0
6158,2013,11,11,2013.862,113,5.3,14,0
6159,2013,11,12,2013.864,135,10.2,13,0
6160,2013,11,13,2013.867,152,5.9,13,0
6161,2013,11,14,2013.87,173,9.4,11,0
6162,2013,11,15,2013.873,166,5.4,9,0
6163,2013,11,16,2013.875,183,11.6,11,0
6164,2013,11,17,2013.878,192,20.2,10,0
6165,2013,11,18,2013.881,145,12.0,11,0
6166,2013,11,19,2013.884,113,8.3,11,0
6167,2013,11,20,2013.886,84,6.0,15,0
6168,2013,11,21,2013.889,72,4.5,9,0
6169,2013,11,22,2013.892,67,5.1,8,0
6170,2013,11,23,2013.895,62,6.7,9,0
6171,2013,11,24,2013.897,72,6.2,13,0
6172,2013,11,25,2013.9,40,6.9,11,0
6173,2013,11,26,2013.903,37,3.5,14,0
6174,2013,11,27,2013.905,73,4.9,12,0
6175,2013,11,28,2013.908,106,6.1,7,0
6176,2013,11,29,2013.911,98,5.0,11,0
6177,2013,11,30,2013.914,95,6.2,11,0
6178,2013,12,1,2013.916,124,9.5,17,0
6179,2013,12,2,2013.919,139,9.0,18,0
6180,2013,12,3,2013.922,110,7.6,16,0
6181,2013,12,4,2013.925,117,5.8,15,0
6182,2013,12,5,2013.927,110,5.7,11,0
6183,2013,12,6,2013.93,98,5.2,14,0
6184,2013,12,7,2013.933,89,6.4,11,0
6185,2013,12,8,2013.936,95,7.2,11,0
6186,2013,12,9,2013.938,142,11.1,15,0
6187,2013,12,10,2013.941,187,9.8,15,0
6188,2013,12,11,2013.944,176,13.2,18,0
6189,2013,12,12,2013.947,151,12.2,15,0
6190,2013,12,13,2013.949,144,8.3,18,0
6191,2013,12,14,2013.952,135,9.3,15,0
6192,2013,12,15,2013.955,135,7.5,10,0
6193,2013,12,16,2013.958,114,12.9,14,0
6194,2013,12,17,2013.96,121,8.9,8,0
6195,2013,12,18,2013.963,140,10.5,12,0
6196,2013,12,19,2013.966,140,6.3,11,0
6197,2013,12,20,2013.968,143,9.3,14,0
6198,2013,12,21,2013.971,140,9.6,8,0
6199,2013,12,22,2013.974,114,12.2,12,0
6200,2013,12,23,2013.977,111,6.9,14,0
6201,2013,12,24,2013.979,109,5.5,6,0
6202,2013,12,25,2013.982,96,8.2,12,0
6203,2013,12,26,2013.985,103,6.9,10,0
6204,2013,12,27,2013.988,106,6.3,8,0
6205,2013,12,28,2013.99,100,7.0,12,0
6206,2013,12,29,2013.993,124,6.6,15,0
6207,2013,12,30,2013.996,100,10.0,14,0
6208,2013,12,31,2013.999,136,11.0,13,0
6209,2014,1,1,2014.001,124,6.2,13,0
6210,2014,1,2,2014.004,133,7.8,11,0
6211,2014,1,3,2014.007,153,8.1,10,0
6212,2014,1,4,2014.01,136,11.6,8,0
6213,2014,1,5,2014.012,134,11.3,14,0
6214,2014,1,6,2014.015,167,11.5,15,0
6215,2014,1,7,2014.018,140,10.2,15,0
6216,2014,1,8,2014.021,107,7.4,16,0
6217,2014,1,9,2014.023,120,9.7,12,0
6218,2014,1,10,2014.026,137,7.9,19,0
6219,2014,1,11,2014.029,142,9.9,13,0
6220,2014,1,12,2014.032,133,6.3,20,0
6221,2014,1,13,2014.034,117,8.4,16,0
6222,2014,1,14,2014.037,96,6.1,9,0
6223,2014,1,15,2014.04,93,5.1,9,0
6224,2014,1,16,2014.042,80,4.7,9,0
6225,2014,1,17,2014.045,74,5.5,16,0
6226,2014,1,18,2014.048,116,7.8,16,0
6227,2014,1,19,2014.051,110,6.6,13,0
6228,2014,1,20,2014.053,133,5.9,7,0
6229,2014,1,21,2014.056,129,8.9,7,0
6230,2014,1,22,2014.059,154,9.6,15,0
6231,2014,1,23,2014.062,146,10.6,14,0
6232,2014,1,24,2014.064,116,7.0,15,0
6233,2014,1,25,2014.067,100,5.5,8,0
6234,2014,1,26,2014.07,97,9.9,12,0
6235,2014,1,27,2014.073,76,8.7,17,0
6236,2014,1,28,2014.075,77,4.5,11,0
6237,2014,1,29,2014.078,94,3.2,12,0
6238,2014,1,30,2014.081,99,5.6,9,0
6239,2014,1,31,2014.084,93,9.5,17,0
6240,2014,2,1,2014.086,94,8.0,9,0
6241,2014,2,2,2014.089,118,12.6,15,0
6242,2014,2,3,2014.092,127,9.6,17,0
6243,2014,2,4,2014.095,144,13.8,16,0
6244,2014,2,5,2014.097,167,16.1,18,0
6245,2014,2,6,2014.1,171,10.0,13,0
6246,2014,2,7,2014.103,147,10.6,11,0
6247,2014,2,8,2014.105,147,9.4,6,0
6248,2014,2,9,2014.108,147,8.8,14,0
6249,2014,2,10,2014.111,137,7.6,13,0
6250,2014,2,11,2014.114,158,9.1,12,0
6251,2014,2,12,2014.116,161,8.6,15,0
6252,2014,2,13,2014.119,147,11.1,12,0
6253,2014,2,14,2014.122,130,7.9,11,0
6254,2014,2,15,2014.125,113,11.8,12,0
6255,2014,2,16,2014.127,103,7.3,14,0
6256,2014,2,17,2014.13,106,6.6,18,0
6257,2014,2,18,2014.133,127,6.1,13,0
6258,2014,2,19,2014.136,126,7.6,14,0
6259,2014,2,20,2014.138,133,8.5,12,0
6260,2014,2,21,2014.141,136,10.9,17,0
6261,2014,2,22,2014.144,146,10.6,13,0
6262,2014,2,23,2014.147,158,11.3,16,0
6263,2014,2,24,2014.149,153,8.4,18,0
6264,2014,2,25,2014.152,171,10.2,17,0
6265,2014,2,26,2014.155,207,14.5,16,0
6266,2014,2,27,2014.158,220,15.2,12,0
6267,2014,2,28,2014.16,196,16.0,10,0
6268,2014,3,1,2014.163,155,9.1,7,0
6269,2014,3,2,2014.166,158,11.7,12,0
6270,2014,3,3,2014.168,161,8.3,12,0
6271,2014,3,4,2014.171,141,5.7,12,0
6272,2014,3,5,2014.174,154,14.1,13,0
6273,2014,3,6,2014.177,127,9.8,19,0
6274,2014,3,7,2014.179,134,8.6,15,0
6275,2014,3,8,2014.182,116,8.6,15,0
6276,2014,3,9,2014.185,111,12.2,17,0
6277,2014,3,10,2014.188,113,8.6,20,0
6278,2014,3,11,2014.19,111,5.6,17,0
6279,2014,3,12,2014.193,132,9.9,21,0
6280,2014,3,13,2014.196,112,8.8,17,0
6281,2014,3,14,2014.199,109,5.8,21,0
6282,2014,3,15,2014.201,111,7.0,14,0
6283,2014,3,16,2014.204,122,6.2,14,0
6284,2014,3,17,2014.207,126,11.4,14,0
6285,2014,3,18,2014.21,136,10.4,12,0
6286,2014,3,19,2014.212,141,8.4,19,0
6287,2014,3,20,2014.215,139,8.5,19,0
6288,2014,3,21,2014.218,126,7.4,20,0
6289,2014,3,22,2014.221,146,8.4,12,0
6290,2014,3,23,2014.223,151,11.6,15,0
6291,2014,3,24,2014.226,137,7.8,18,0
6292,2014,3,25,2014.229,136,7.6,17,0
6293,2014,3,26,2014.232,112,5.9,12,0
6294,2014,3,27,2014.234,115,7.1,16,0
6295,2014,3,28,2014.237,122,8.4,18,0
6296,2014,3,29,2014.24,118,6.2,17,0
6297,2014,3,30,2014.242,101,6.3,17,0
6298,2014,3,31,2014.245,118,6.6,21,0
6299,2014,4,1,2014.248,96,5.6,21,0
6300,2014,4,2,2014.251,114,6.8,20,0
6301,2014,4,3,2014.253,133,7.3,16,0
6302,2014,4,4,2014.256,158,8.5,9,0
6303,2014,4,5,2014.259,135,6.5,14,0
6304,2014,4,6,2014.262,121,6.5,16,0
6305,2014,4,7,2014.264,114,7.5,19,0
6306,2014,4,8,2014.267,117,6.7,21,0
6307,2014,4,9,2014.27,94,8.6,20,0
6308,2014,4,10,2014.273,65,4.7,18,0
6309,2014,4,11,2014.275,61,4.0,21,0
6310,2014,4,12,2014.278,73,5.4,17,0
6311,2014,4,13,2014.281,80,5.9,12,0
6312,2014,4,14,2014.284,105,7.1,16,0
6313,2014,4,15,2014.286,145,7.6,19,0
6314,2014,4,16,2014.289,187,7.1,15,0
6315,2014,4,17,2014.292,199,9.6,18,0
6316,2014,4,18,2014.295,178,9.5,12,0
6317,2014,4,19,2014.297,178,13.1,14,0
6318,2014,4,20,2014.3,173,12.0,10,0
6319,2014,4,21,2014.303,150,9.6,12,0
6320,2014,4,22,2014.305,123,9.8,18,0
6321,2014,4,23,2014.308,85,3.1,17,0
6322,2014,4,24,2014.311,72,3.0,17,0
6323,2014,4,25,2014.314,57,3.3,17,0
6324,2014,4,26,2014.316,45,3.1,18,0
6325,2014,4,27,2014.319,77,5.0,15,0
6326,2014,4,28,2014.322,80,4.3,13,0
6327,2014,4,29,2014.325,77,4.0,14,0
6328,2014,4,30,2014.327,82,4.7,17,0
6329,2014,5,1,2014.33,88,4.4,16,0
6330,2014,5,2,2014.333,115,8.0,19,0
6331,2014,5,3,2014.336,123,7.0,17,0
6332,2014,5,4,2014.338,127,6.9,17,0
6333,2014,5,5,2014.341,142,6.0,18,0
6334,2014,5,6,2014.344,148,7.4,17,0
6335,2014,5,7,2014.347,120,7.3,14,0
6336,2014,5,8,2014.349,132,7.0,9,0
6337,2014,5,9,2014.352,139,8.5,19,0
6338,2014,5,10,2014.355,123,8.9,12,0
6339,2014,5,11,2014.358,150,7.8,15,0
6340,2014,5,12,2014.36,154,10.5,16,0
6341,2014,5,13,2014.363,133,7.9,18,0
6342,2014,5,14,2014.366,166,8.4,16,0
6343,2014,5,15,2014.368,156,8.5,15,0
6344,2014,5,16,2014.371,133,7.8,17,0
6345,2014,5,17,2014.374,151,7.2,15,0
6346,2014,5,18,2014.377,138,16.5,16,0
6347,2014,5,19,2014.379,102,7.8,20,0
6348,2014,5,20,2014.382,87,7.5,20,0
6349,2014,5,21,2014.385,85,7.1,16,0
6350,2014,5,22,2014.388,66,5.3,20,0
6351,2014,5,23,2014.39,91,5.6,17,0
6352,2014,5,24,2014.393,109,6.3,18,0
6353,2014,5,25,2014.396,109,6.6,14,0
6354,2014,5,26,2014.399,91,6.9,13,0
6355,2014,5,27,2014.401,78,6.7,9,0
6356,2014,5,28,2014.404,70,5.2,11,0
6357,2014,5,29,2014.407,48,4.3,14,0
6358,2014,5,30,2014.41,55,3.1,18,0
6359,2014,5,31,2014.412,57,4.2,17,0
6360,2014,6,1,2014.415,64,3.1,15,0
6361,2014,6,2,2014.418,62,5.1,15,0
6362,2014,6,3,2014.421,74,6.9,14,0
6363,2014,6,4,2014.423,64,6.4,11,0
6364,2014,6,5,2014.426,87,6.5,14,0
6365,2014,6,6,2014.429,119,8.9,15,0
6366,2014,6,7,2014.432,133,6.1,13,0
6367,2014,6,8,2014.434,142,10.4,16,0
6368,2014,6,9,2014.437,156,9.9,18,0
6369,2014,6,10,2014.44,162,10.1,19,0
6370,2014,6,11,2014.442,174,9.9,17,0
6371,2014,6,12,2014.445,197,8.7,18,0
6372,2014,6,13,2014.448,182,11.1,20,0
6373,2014,6,14,2014.451,137,8.9,15,0
6374,2014,6,15,2014.453,74,5.6,15,0
6375,2014,6,16,2014.456,84,8.2,16,0
6376,2014,6,17,2014.459,95,7.6,13,0
6377,2014,6,18,2014.462,120,6.8,14,0
6378,2014,6,19,2014.464,95,7.0,17,0
6379,2014,6,20,2014.467,80,4.0,16,0
6380,2014,6,21,2014.47,93,6.2,14,0
6381,2014,6,22,2014.473,90,6.1,11,0
6382,2014,6,23,2014.475,77,8.4,20,0
6383,2014,6,24,2014.478,40,4.4,19,0
6384,2014,6,25,2014.481,55,4.6,18,0
6385,2014,6,26,2014.484,67,4.1,18,0
6386,2014,6,27,2014.486,67,6.2,15,0
6387,2014,6,28,2014.489,71,7.5,13,0
6388,2014,6,29,2014.492,93,10.9,14,0
6389,2014,6,30,2014.495,132,8.1,16,0
6390,2014,7,1,2014.497,134,7.3,18,0
6391,2014,7,2,2014.5,145,8.2,17,0
6392,2014,7,3,2014.503,167,9.1,14,0
6393,2014,7,4,2014.505,172,11.3,14,0
6394,2014,7,5,2014.508,194,14.7,11,0
6395,2014,7,6,2014.511,185,12.8,12,0
6396,2014,7,7,2014.514,197,15.6,16,0
6397,2014,7,8,2014.516,183,10.7,12,0
6398,2014,7,9,2014.519,162,7.5,8,0
6399,2014,7,10,2014.522,161,8.1,12,0
6400,2014,7,11,2014.525,144,6.5,9,0
6401,2014,7,12,2014.527,119,7.0,13,0
6402,2014,7,13,2014.53,86,10.3,9,0
6403,2014,7,14,2014.533,62,7.1,20,0
6404,2014,7,15,2014.536,18,3.1,16,0
6405,2014,7,16,2014.538,10,3.2,20,0
6406,2014,7,17,2014.541,0,2.0,22,0
6407,2014,7,18,2014.544,15,2.0,19,0
6408,2014,7,19,2014.547,35,1.7,12,0
6409,2014,7,20,2014.549,35,4.6,15,0
6410,2014,7,21,2014.552,17,2.3,15,0
6411,2014,7,22,2014.555,39,3.1,18,0
6412,2014,7,23,2014.558,65,6.4,20,0
6413,2014,7,24,2014.56,62,4.2,18,0
6414,2014,7,25,2014.563,64,5.5,19,0
6415,2014,7,26,2014.566,58,4.3,13,0
6416,2014,7,27,2014.568,78,6.6,16,0
6417,2014,7,28,2014.571,109,6.1,17,0
6418,2014,7,29,2014.574,137,6.1,16,0
6419,2014,7,30,2014.577,122,5.7,16,0
6420,2014,7,31,2014.579,131,8.9,20,0
6421,2014,8,1,2014.582,165,8.7,21,0
6422,2014,8,2,2014.585,165,13.2,17,0
6423,2014,8,3,2014.588,153,10.0,16,0
6424,2014,8,4,2014.59,146,9.8,18,0
6425,2014,8,5,2014.593,128,10.0,18,0
6426,2014,8,6,2014.596,113,8.2,17,0
6427,2014,8,7,2014.599,123,9.3,19,0
6428,2014,8,8,2014.601,89,5.2,12,0
6429,2014,8,9,2014.604,83,10.4,15,0
6430,2014,8,10,2014.607,62,3.8,13,0
6431,2014,8,11,2014.61,69,4.4,22,0
6432,2014,8,12,2014.612,75,6.6,15,0
6433,2014,8,13,2014.615,79,5.9,18,0
6434,2014,8,14,2014.618,86,4.0,12,0
6435,2014,8,15,2014.621,107,7.6,17,0
6436,2014,8,16,2014.623,109,6.7,15,0
6437,2014,8,17,2014.626,116,5.5,12,0
6438,2014,8,18,2014.629,105,6.9,18,0
6439,2014,8,19,2014.632,93,5.6,14,0
6440,2014,8,20,2014.634,102,4.8,18,0
6441,2014,8,21,2014.637,120,6.1,17,0
6442,2014,8,22,2014.64,125,6.0,17,0
6443,2014,8,23,2014.642,150,12.0,14,0
6444,2014,8,24,2014.645,149,9.0,15,0
6445,2014,8,25,2014.648,116,6.3,12,0
6446,2014,8,26,2014.651,86,4.5,7,0
6447,2014,8,27,2014.653,95,7.6,17,0
6448,2014,8,28,2014.656,82,6.4,16,0
6449,2014,8,29,2014.659,66,4.1,17,0
6450,2014,8,30,2014.662,76,4.5,11,0
6451,2014,8,31,2014.664,82,4.2,16,0
6452,2014,9,1,2014.667,96,4.7,15,0
6453,2014,9,2,2014.67,110,6.2,16,0
6454,2014,9,3,2014.673,102,5.3,15,0
6455,2014,9,4,2014.675,120,6.7,14,0
6456,2014,9,5,2014.678,116,7.1,13,0
6457,2014,9,6,2014.681,142,7.4,13,0
6458,2014,9,7,2014.684,165,7.4,14,0
6459,2014,9,8,2014.686,154,11.2,18,0
6460,2014,9,9,2014.689,175,10.4,14,0
6461,2014,9,10,2014.692,169,9.9,14,0
6462,2014,9,11,2014.695,160,10.8,11,0
6463,2014,9,12,2014.697,126,8.6,12,0
6464,2014,9,13,2014.7,125,8.6,14,0
6465,2014,9,14,2014.703,104,7.4,11,0
6466,2014,9,15,2014.705,94,5.9,11,0
6467,2014,9,16,2014.708,114,8.8,17,0
6468,2014,9,17,2014.711,123,7.6,14,0
6469,2014,9,18,2014.714,82,5.3,13,0
6470,2014,9,19,2014.716,79,5.5,16,0
6471,2014,9,20,2014.719,80,5.8,9,0
6472,2014,9,21,2014.722,95,7.2,12,0
6473,2014,9,22,2014.725,101,5.9,15,0
6474,2014,9,23,2014.727,119,7.0,15,0
6475,2014,9,24,2014.73,108,6.6,13,0
6476,2014,9,25,2014.733,144,7.6,15,0
6477,2014,9,26,2014.736,165,10.7,9,0
6478,2014,9,27,2014.738,181,10.8,16,0
6479,2014,9,28,2014.741,193,14.5,14,0
6480,2014,9,29,2014.744,180,12.9,16,0
6481,2014,9,30,2014.747,178,12.9,20,0
6482,2014,10,1,2014.749,135,8.0,14,0
6483,2014,10,2,2014.752,126,7.4,14,0
6484,2014,10,3,2014.755,117,7.9,16,0
6485,2014,10,4,2014.758,105,5.9,13,0
6486,2014,10,5,2014.76,89,7.4,8,0
6487,2014,10,6,2014.763,68,5.5,13,0
6488,2014,10,7,2014.766,68,4.8,14,0
6489,2014,10,8,2014.768,74,10.0,11,0
6490,2014,10,9,2014.771,59,3.6,17,0
6491,2014,10,10,2014.774,36,2.3,20,0
6492,2014,10,11,2014.777,30,2.6,18,0
6493,2014,10,12,2014.779,30,2.0,16,0
6494,2014,10,13,2014.782,42,3.2,13,0
6495,2014,10,14,2014.785,74,5.9,16,0
6496,2014,10,15,2014.788,89,7.8,13,0
6497,2014,10,16,2014.79,70,9.2,15,0
6498,2014,10,17,2014.793,64,6.3,16,0
6499,2014,10,18,2014.796,61,4.3,17,0
6500,2014,10,19,2014.799,92,6.2,17,0
6501,2014,10,20,2014.801,110,7.1,17,0
6502,2014,10,21,2014.804,107,10.0,13,0
6503,2014,10,22,2014.807,123,8.2,11,0
6504,2014,10,23,2014.81,132,15.5,6,0
6505,2014,10,24,2014.812,138,6.7,11,0
6506,2014,10,25,2014.815,136,10.6,9,0
6507,2014,10,26,2014.818,132,10.2,12,0
6508,2014,10,27,2014.821,107,6.6,17,0
6509,2014,10,28,2014.823,101,7.1,17,0
6510,2014,10,29,2014.826,92,2.9,11,0
6511,2014,10,30,2014.829,102,8.6,19,0
6512,2014,10,31,2014.832,80,5.6,16,0
6513,2014,11,1,2014.834,90,9.3,15,0
6514,2014,11,2,2014.837,98,3.7,15,0
6515,2014,11,3,2014.84,112,6.6,15,0
6516,2014,11,4,2014.842,109,6.7,14,0
6517,2014,11,5,2014.845,137,11.0,16,0
6518,2014,11,6,2014.848,101,7.7,13,0
6519,2014,11,7,2014.851,106,8.0,13,0
6520,2014,11,8,2014.853,86,6.9,18,0
6521,2014,11,9,2014.856,75,8.5,13,0
6522,2014,11,10,2014.859,69,7.8,17,0
6523,2014,11,11,2014.862,89,6.8,17,0
6524,2014,11,12,2014.864,92,6.1,12,0
6525,2014,11,13,2014.867,112,8.3,15,0
6526,2014,11,14,2014.87,102,6.3,12,0
6527,2014,11,15,2014.873,111,5.0,13,0
6528,2014,11,16,2014.875,103,8.7,10,0
6529,2014,11,17,2014.878,99,6.6,13,0
6530,2014,11,18,2014.881,77,7.6,8,0
6531,2014,11,19,2014.884,65,7.6,9,0
6532,2014,11,20,2014.886,74,7.9,13,0
6533,2014,11,21,2014.889,75,9.4,14,0
6534,2014,11,22,2014.892,84,8.3,15,0
6535,2014,11,23,2014.895,78,6.5,14,0
6536,2014,11,24,2014.897,103,5.4,19,0
6537,2014,11,25,2014.9,117,6.6,11,0
6538,2014,11,26,2014.903,139,15.0,4,0
6539,2014,11,27,2014.905,152,12.5,10,0
6540,2014,11,28,2014.908,143,8.7,15,0
6541,2014,11,29,2014.911,157,17.1,17,0
6542,2014,11,30,2014.914,154,9.5,7,0
6543,2014,12,1,2014.916,141,3.2,3,0
6544,2014,12,2,2014.919,125,8.9,5,0
6545,2014,12,3,2014.922,115,5.9,6,0
6546,2014,12,4,2014.925,93,10.3,6,0
6547,2014,12,5,2014.927,65,4.6,9,0
6548,2014,12,6,2014.93,57,7.2,13,0
6549,2014,12,7,2014.933,57,4.0,9,0
6550,2014,12,8,2014.936,71,7.3,16,0
6551,2014,12,9,2014.938,69,3.5,14,0
6552,2014,12,10,2014.941,90,5.2,15,0
6553,2014,12,11,2014.944,104,6.0,9,0
6554,2014,12,12,2014.947,115,7.1,6,0
6555,2014,12,13,2014.949,140,17.2,6,0
6556,2014,12,14,2014.952,162,8.0,13,0
6557,2014,12,15,2014.955,166,9.5,11,0
6558,2014,12,16,2014.958,175,11.0,13,0
6559,2014,12,17,2014.96,178,8.1,9,0
6560,2014,12,18,2014.963,154,11.4,8,0
6561,2014,12,19,2014.966,175,12.6,11,0
6562,2014,12,20,2014.968,138,7.1,13,0
6563,2014,12,21,2014.971,137,8.0,13,0
6564,2014,12,22,2014.974,118,6.8,9,0
6565,2014,12,23,2014.977,115,5.4,11,0
6566,2014,12,24,2014.979,93,5.4,10,0
6567,2014,12,25,2014.982,97,5.0,16,0
6568,2014,12,26,2014.985,88,6.1,11,0
6569,2014,12,27,2014.988,91,4.7,9,0
6570,2014,12,28,2014.99,100,4.3,16,0
6571,2014,12,29,2014.993,94,3.8,16,0
6572,2014,12,30,2014.996,88,8.1,15,0
6573,2014,12,31,2014.999,88,5.9,10,0
6574,2015,1,1,2015.001,104,6.9,13,0
6575,2015,1,2,2015.004,122,8.0,31,0
6576,2015,1,3,2015.007,102,7.3,17,0
6577,2015,1,4,2015.01,105,9.1,27,0
6578,2015,1,5,2015.012,88,8.2,29,0
6579,2015,1,6,2015.015,89,6.9,21,0
6580,2015,1,7,2015.018,103,9.7,28,0
6581,2015,1,8,2015.021,99,5.7,17,0
6582,2015,1,9,2015.023,111,8.8,20,0
6583,2015,1,10,2015.026,106,5.4,15,0
6584,2015,1,11,2015.029,122,8.0,27,0
6585,2015,1,12,2015.032,124,12.0,25,0
6586,2015,1,13,2015.034,101,7.3,16,0
6587,2015,1,14,2015.037,80,6.1,17,0
6588,2015,1,15,2015.04,59,4.9,11,0
6589,2015,1,16,2015.042,52,4.6,21,0
6590,2015,1,17,2015.045,40,3.0,14,0
6591,2015,1,18,2015.048,68,4.4,4,0
6592,2015,1,19,2015.051,66,3.6,19,0
6593,2015,1,20,2015.053,56,5.2,10,0
6594,2015,1,21,2015.056,43,3.9,10,0
6595,2015,1,22,2015.059,50,2.2,8,0
6596,2015,1,23,2015.062,60,4.5,21,0
6597,2015,1,24,2015.064,59,4.4,24,0
6598,2015,1,25,2015.067,62,5.6,22,0
6599,2015,1,26,2015.07,109,7.0,16,0
6600,2015,1,27,2015.073,126,8.4,12,0
6601,2015,1,28,2015.075,141,6.3,9,0
6602,2015,1,29,2015.078,146,12.2,20,0
6603,2015,1,30,2015.081,153,6.9,8,0
6604,2015,1,31,2015.084,138,10.6,14,0
6605,2015,2,1,2015.086,113,7.3,19,0
6606,2015,2,2,2015.089,93,6.5,24,0
6607,2015,2,3,2015.092,89,4.9,17,0
6608,2015,2,4,2015.095,96,6.3,17,0
6609,2015,2,5,2015.097,93,7.9,19,0
6610,2015,2,6,2015.1,89,4.4,11,0
6611,2015,2,7,2015.103,76,4.9,7,0
